country_code,subdivision_name,code,country_name,combined_name,location_normalized,latitude,longitude,place_id
SY,Al Hasakah,SY-HA,Syria,"Al Hasakah, Syria",Al-Hasakah Governorate,36.507867,40.7462671,ChIJiagpjM2oSxURe4V8bVTkazg
SY,Al Ladhiqiyah,SY-LA,Syria,"Al Ladhiqiyah, Syria",Latakia Governorate,35.5407103,35.7952667,ChIJfWDUYS2sJhUR3pVBofhbMo4
SY,Ar Raqqah,SY-RA,Syria,"Ar Raqqah, Syria",Ar-Raqqah,35.9594106,38.9981052,ChIJ-7W3AcsZNxUR4881zxivvcg
SY,As Suwayda',SY-SU,Syria,"As Suwayda', Syria",As-Suwayda Governorate,32.7128968,36.5662858,ChIJcemtjW_VGxUROids9RPYjCA
SY,Dar'a,SY-DR,Syria,"Dar'a, Syria",Daraa Governorate,32.626434,36.1033061,ChIJ5db649vtGxURdgVqTWRMfWI
SY,Dayr az Zawr,SY-DY,Syria,"Dayr az Zawr, Syria",Deir Ez-Zor Governorate,35.3296518,40.1350341,ChIJYbfdrvQXSBURTzeB6VidvEw
SY,Dimashq,SY-DI,Syria,"Dimashq, Syria",Damascus Governorate,33.5138073,36.2765279,ChIJp8Y8QdzmGBUR8pTj0etmn2s
SY,Halab,SY-HL,Syria,"Halab, Syria",Aleppo Governorate,36.2021047,37.1342603,ChIJrzWBuRP4LxURKsNCxV9efpY
SY,Hamah,SY-HM,Syria,"Hamah, Syria",Hama Governorate,35.1408881,36.7551993,ChIJZbjVzY-CJBUR77Vi7lY_1GI
SY,Hims,SY-HI,Syria,"Hims, Syria",Homs Governorate,34.7324273,36.7136959,ChIJ-8DHR5AOIxUR0Ig3MAZ-Nqw
SY,Idlib,SY-ID,Syria,"Idlib, Syria",Idlib Governorate,35.9310271,36.6417777,ChIJ38tUQ2YIJRURb2OctKc2SMQ
SY,Rif Dimashq,SY-RD,Syria,"Rif Dimashq, Syria",Rif-Dimashq Governorate,33.5167289,36.954107,ChIJs9VVgNEXGBUR0BtGJWxQV-0
SY,Tartus,SY-TA,Syria,"Tartus, Syria",Tartus Governorate,34.8959276,35.8866517,ChIJo7kPiXd-IRURS-KWEEkqBwo
SZ,Hhohho,SZ-HH,Eswatini,"Hhohho, Eswatini",Hhohho Region,-26.1365662,31.3541631,ChIJBw8yR-HO6B4RNLoGYLhxLgQ
SZ,Lubombo,SZ-LU,Eswatini,"Lubombo, Eswatini",Lubombo Region,-26.7851773,31.8107079,ChIJhbYnTavp5R4ReSyMcA3yhI8
SZ,Manzini,SZ-MA,Eswatini,"Manzini, Eswatini",Manzini,-26.5081999,31.3713164,ChIJk5BIPe5O7x4RkEbmrph6b1A
TD,Guera,TD-GR,Chad,"Guera, Chad",Guera,11.1219015,18.4276047,ChIJPSwcNdr4JBERaKwvBen4SB8
TD,Hadjer Lamis,TD-HL,Chad,"Hadjer Lamis, Chad",Hadjer-Lamis Region,12.4577273,16.7234639,ChIJrSlHZaJeGBERiBkLEBMGMJs
TD,Logone-Occidental,TD-LO,Chad,"Logone-Occidental, Chad",Logone Occidental,8.759676,15.876004,ChIJyWZkgEop5xARf5s_D028dIs
TD,Logone-Oriental,TD-LR,Chad,"Logone-Oriental, Chad",Logone Oriental,8.3149949,16.3463791,ChIJTaoQqznm3RARDuiwTSMG-9E
TD,Mayo-Kebbi-Est,TD-ME,Chad,"Mayo-Kebbi-Est, Chad",Mayo-Kebbi Est,9.4046039,14.8454619,ChIJZRtBU7_Z4RARkt9sKRsoA34
TD,Ouaddai,TD-OD,Chad,"Ouaddai, Chad",Ouaddaï Region,13.748476,20.7122465,ChIJGYMKpnJEMRERGbZ_sdr6tgE
TD,Tibesti,TD-TI,Chad,"Tibesti, Chad",Tibesti,21.3650031,16.912251,ChIJh0quWSTRXxERDqE7f6VcX5o
TD,Ville de Ndjamena,TD-ND,Chad,"Ville de Ndjamena, Chad",N'Djamena,12.1348457,15.0557415,ChIJT_f8GM1jGRERO6rSdizpo7g
TG,Centrale,TG-C,Togo,"Centrale, Togo",Centrale Region,8.6586029,1.0586135,ChIJoaGBl-44KRARH1aDFViHrTU
TG,Kara,TG-K,Togo,"Kara, Togo",Kara Region,9.5486112,1.1977158,ChIJpfCOILaKKxARfZhH8v0lZe0
TG,Maritime,TG-M,Togo,"Maritime, Togo",Maritime Region,6.4913504,1.2891036,ChIJ4Ygox3ECJBARUynQ6N9HCLA
TG,Plateaux,TG-P,Togo,"Plateaux, Togo",Plateaux Region,7.6101378,1.0586135,ChIJM-ARAnwFJhARo8SeORTmZaQ
TH,Amnat Charoen,TH-37,Thailand,"Amnat Charoen, Thailand",Amnat Charoen,15.8656783,104.6257774,ChIJFcCwpUQZFjER0ElgE0G1AgE
TH,Ang Thong,TH-15,Thailand,"Ang Thong, Thailand",Ang Thong,14.5896054,100.455052,ChIJe5QwaqIP4jARd94r8cW6_wg
TH,Bueng Kan,TH-38,Thailand,"Bueng Kan, Thailand",Bueng Kan,18.3609104,103.6464463,ChIJ8QLpEBAwOzERAFjkXbIAAQE
TH,Chachoengsao,TH-24,Thailand,"Chachoengsao, Thailand",Chachoengsao,13.6904194,101.0779596,ChIJSwiDq83dHDERliGiGrQ_H7g
TH,Chai Nat,TH-18,Thailand,"Chai Nat, Thailand",Chai Nat,15.1614193,100.1087187,ChIJ6TFVOsaX4TARwLcIsFT7BAQ
TH,Chaiyaphum,TH-36,Thailand,"Chaiyaphum, Thailand",Chaiyaphum,15.8068173,102.0315027,ChIJXdNCK201HzERB-qIxull0wo
TH,Chanthaburi,TH-22,Thailand,"Chanthaburi, Thailand",Chanthaburi,12.6112485,102.1037806,ChIJBb3srZKBBDERcCgW07Xi5fA
TH,Chiang Mai,TH-50,Thailand,"Chiang Mai, Thailand",Chiang Mai,18.7883439,98.9853008,ChIJXW-7kH462jARZ0ObpXBi1Jg
TH,Chiang Rai,TH-57,Thailand,"Chiang Rai, Thailand",Chiang Rai,19.9104798,99.840576,ChIJZYPDE2cG1zARNwa2sbtUFXE
TH,Chon Buri,TH-20,Thailand,"Chon Buri, Thailand",Chon Buri,13.3611431,100.9846717,ChIJPxDrgxewAjERH_3dUV-RDik
TH,Chumphon,TH-86,Thailand,"Chumphon, Thailand",Chumphon,10.4930496,99.1800199,ChIJ1VjorI4FVjAR4Ew2LLwjAgE
TH,Kalasin,TH-46,Thailand,"Kalasin, Thailand",Kalasin,16.438508,103.5060994,ChIJcWheSg61IjERIHBhE0G1AgQ
TH,Kamphaeng Phet,TH-62,Thailand,"Kamphaeng Phet, Thailand",Kamphaeng Phet,16.4827798,99.5226618,ChIJLWBJlzwf3jARYEsIsFT7BAE
TH,Kanchanaburi,TH-71,Thailand,"Kanchanaburi, Thailand",Kanchanaburi,14.1011393,99.4179431,ChIJ1c52K5904zARyXU7DeKEzvY
TH,Khon Kaen,TH-40,Thailand,"Khon Kaen, Thailand",Khon Kaen,16.4321938,102.8236214,ChIJL46YkStgIjERxpx5zwUIPwk
TH,Krabi,TH-81,Thailand,"Krabi, Thailand",Krabi,8.0862997,98.9062835,ChIJCZN_LXmNUTARkEw2LLwjAgE
TH,Krung Thep Maha Nakhon,TH-10,Thailand,"Krung Thep Maha Nakhon, Thailand",Bangkok,13.7563309,100.5017651,ChIJ82ENKDJgHTERIEjiXbIAAQE
TH,Lampang,TH-52,Thailand,"Lampang, Thailand",Lampang,18.2855395,99.5127895,ChIJZciFsn9s2TARnCKlik5_PPM
TH,Lamphun,TH-51,Thailand,"Lamphun, Thailand",Lamphun,18.5744606,99.0087221,ChIJHxRsiNzT2zARgYyIDKKXXgU
TH,Loei,TH-42,Thailand,"Loei, Thailand",Loei,17.4860232,101.7223002,ChIJSQQQcBolITERIEreyM9pBAE
TH,Lop Buri,TH-16,Thailand,"Lop Buri, Thailand",Lopburi,14.7995081,100.6533706,ChIJ1Y7ZWv3_4TAR2iPvC4f2UuM
TH,Mae Hong Son,TH-58,Thailand,"Mae Hong Son, Thailand",Mae Hong Son,19.3020296,97.9654368,ChIJb5te4IPZ2jARIEuK-sVGAwE
TH,Maha Sarakham,TH-44,Thailand,"Maha Sarakham, Thailand",Maha Sarakham,16.0132015,103.1615169,ChIJWb4Q1OymIjERniPLhuSVrbs
TH,Mukdahan,TH-49,Thailand,"Mukdahan, Thailand",Mukdahan,16.5435914,104.7024121,ChIJRVhWhkLGPTERtqstSMisTOc
TH,Nakhon Nayok,TH-26,Thailand,"Nakhon Nayok, Thailand",Nakhon Nayok,14.2038387,101.2268773,ChIJMTChBCauHTERQNwMRTeSAQQ
TH,Nakhon Pathom,TH-73,Thailand,"Nakhon Pathom, Thailand",Nakhon Pathom,13.8140293,100.0372929,ChIJg2RpaqTl4jAR3AxnMFqcwn4
TH,Nakhon Phanom,TH-48,Thailand,"Nakhon Phanom, Thailand",Nakhon Phanom,17.392039,104.7695508,ChIJv6Zfy56LOzERNINp--IRNtQ
TH,Nakhon Ratchasima,TH-30,Thailand,"Nakhon Ratchasima, Thailand",Nakhon Ratchasima,14.9738493,102.083652,ChIJ75DkzLdMGTERUD7OM9JpBAo
TH,Nakhon Sawan,TH-60,Thailand,"Nakhon Sawan, Thailand",Nakhon Sawan,15.6987382,100.11996,ChIJbR82a7RI4DARQ4Puc9B54GA
TH,Nakhon Si Thammarat,TH-80,Thailand,"Nakhon Si Thammarat, Thailand",Nakhon Si Thammarat,8.4324831,99.9599033,ChIJOxh6yUsBUzARrMrA9iFtggQ
TH,Narathiwat,TH-96,Thailand,"Narathiwat, Thailand",Narathiwat,6.4254607,101.8253143,ChIJafilP8PxszER8P_-TdZxspk
TH,Nong Bua Lam Phu,TH-39,Thailand,"Nong Bua Lam Phu, Thailand",Nong Bua Lam Phu,17.1739533,102.4495221,ChIJ2wqjVaC4IzEREDXfyM9pBAQ
TH,Nong Khai,TH-43,Thailand,"Nong Khai, Thailand",Nong Khai,17.8782803,102.7412638,ChIJuTma0QHrJDERMEpgE0G1AgE
TH,Nonthaburi,TH-12,Thailand,"Nonthaburi, Thailand",Nonthaburi,13.8591084,100.5216508,ChIJR511rmub4jAR-jOp5dz_bKk
TH,Pathum Thani,TH-13,Thailand,"Pathum Thani, Thailand",Pathum Thani,14.0208391,100.5250276,ChIJR477qYqAHTERUEgMRTeSAQE
TH,Phangnga,TH-82,Thailand,"Phangnga, Thailand",Phang-nga,8.4501414,98.5255317,ChIJB1p6qg4BUTARe8l0q0Lig6c
TH,Phatthalung,TH-93,Thailand,"Phatthalung, Thailand",Phatthalung,7.6166823,100.0740231,ChIJrQxx1gFwTTARUE02LLwjAgE
TH,Phayao,TH-56,Thailand,"Phayao, Thailand",Phayao,19.2154367,100.2023692,ChIJGzA39CAh2DARjGrJ9iFLWhk
TH,Phetchabun,TH-67,Thailand,"Phetchabun, Thailand",Phetchabun,16.301669,101.1192804,ChIJWYy2wcMnIDERp4HHBBHdZkQ
TH,Phetchaburi,TH-76,Thailand,"Phetchaburi, Thailand",Phetchaburi,12.9649215,99.6425883,ChIJI8uaQ0zq_DARQEw2LLwjAgE
TH,Phichit,TH-66,Thailand,"Phichit, Thailand",Phichit,16.2740876,100.3346991,ChIJQ7PzA3_i3zARoEsIsFT7BAE
TH,Phitsanulok,TH-65,Thailand,"Phitsanulok, Thailand",Phitsanulok,16.8211238,100.2658516,ChIJMWZ0fueX3zARONBs3_uqGjc
TH,Phra Nakhon Si Ayutthaya,TH-14,Thailand,"Phra Nakhon Si Ayutthaya, Thailand",Phra Nakhon Si Ayutthaya,14.3692325,100.5876634,ChIJg4-8rtp14jARGSv_p5Bvw0c
TH,Phrae,TH-54,Thailand,"Phrae, Thailand",Phrae,18.1445774,100.1402831,ChIJIYV-mWLh2DAR4EqK-sVGAwE
TH,Phuket,TH-83,Thailand,"Phuket, Thailand",Phuket,7.9519331,98.3380884,ChIJT1JixOIxUDARIbo9BoWayuk
TH,Prachin Buri,TH-25,Thailand,"Prachin Buri, Thailand",Prachin Buri,14.0420699,101.6600874,ChIJL1W4VklfHDEREEkMRTeSAQE
TH,Prachuap Khiri Khan,TH-77,Thailand,"Prachuap Khiri Khan, Thailand",Prachuap Khiri Khan,11.7938389,99.7957564,ChIJ15fRIvqD_jARIBA4LLwjAgQ
TH,Ranong,TH-85,Thailand,"Ranong, Thailand",Ranong,9.9528702,98.6084641,ChIJscF6ROVFVjAR0Ew2LLwjAgE
TH,Ratchaburi,TH-70,Thailand,"Ratchaburi, Thailand",Ratchaburi,13.5282893,99.8134211,ChIJR_N3z9gd4zARglXbp8AaPus
TH,Rayong,TH-21,Thailand,"Rayong, Thailand",Rayong,12.6813957,101.2816261,ChIJSWR1g_T7AjERjPpFLQCUb-c
TH,Roi Et,TH-45,Thailand,"Roi Et, Thailand",Roi Et,16.0538196,103.6520036,ChIJh7NMFtLlFzERUEpgE0G1AgE
TH,Sa Kaeo,TH-27,Thailand,"Sa Kaeo, Thailand",Sa Kaeo,13.8221849,102.0660435,ChIJ8RrAUFN9GzER0N7eyM9pBAQ
TH,Sakon Nakhon,TH-47,Thailand,"Sakon Nakhon, Thailand",Sakon Nakhon,17.1664211,104.1486055,ChIJe5VDXSvzPDERsihN-jOlAow
TH,Samut Prakan,TH-11,Thailand,"Samut Prakan, Thailand",Samut Prakan,13.5990961,100.5998319,ChIJWV8GL4-h4jARCvzY7dWvlUE
TH,Samut Sakhon,TH-74,Thailand,"Samut Sakhon, Thailand",Samut Sakhon,13.5497754,100.2740821,ChIJScVZU2u44jARYE9dyNHjrD4
TH,Samut Songkhram,TH-75,Thailand,"Samut Songkhram, Thailand",Samut Songkhram,13.4098217,100.0022645,ChIJn3d2FzvU4jARN7JVQf87eJg
TH,Saraburi,TH-19,Thailand,"Saraburi, Thailand",Saraburi,14.5270426,100.9130244,ChIJ_3aqhRHpHTER8LoMRTeSAQQ
TH,Satun,TH-91,Thailand,"Satun, Thailand",Satun,6.6120518,100.0723349,ChIJ42MIIH2NTDARQDs4LLwjAgQ
TH,Si Sa Ket,TH-33,Thailand,"Si Sa Ket, Thailand",Si Sa Ket,15.1186009,104.3220095,ChIJ2ZxSrf_bFjERww-4eJTbhHs
TH,Sing Buri,TH-17,Thailand,"Sing Buri, Thailand",Sing Buri,14.8936253,100.3967314,ChIJ7W8KRcLz4TARkEgIsFT7BAE
TH,Songkhla,TH-90,Thailand,"Songkhla, Thailand",Songkhla,7.1897659,100.5953813,ChIJOZmwyyMzTTAR8ZPGh3t7gOs
TH,Sukhothai,TH-64,Thailand,"Sukhothai, Thailand",Sukhothai,17.0076429,99.8264435,ChIJYftIKc5V3jARcNOL-sVGAwQ
TH,Suphan Buri,TH-72,Thailand,"Suphan Buri, Thailand",Suphan Buri,14.4744892,100.1177128,ChIJ7Yh-0iuI4TARlYmRmbPHbBg
TH,Surat Thani,TH-84,Thailand,"Surat Thani, Thailand",Surat Thani,9.1341949,99.3334198,ChIJ8c29OGIGVDAR-KXBj94DonY
TH,Surin,TH-32,Thailand,"Surin, Thailand",Surin,14.882905,103.4937107,ChIJ6-IAWpRbFzERyXEzN28hdKU
TH,Tak,TH-63,Thailand,"Tak, Thailand",Tak,16.8839901,99.1258498,ChIJUer_g9-E3TARcEuK-sVGAwE
TH,Trang,TH-92,Thailand,"Trang, Thailand",Trang,7.5644833,99.6239334,ChIJSQ5rIUiMTTARJDHvFL0jAiY
TH,Trat,TH-23,Thailand,"Trat, Thailand",Trat,12.2427563,102.5174734,ChIJkcqdpTYRBDER3GHa_srFgGk
TH,Ubon Ratchathani,TH-34,Thailand,"Ubon Ratchathani, Thailand",Ubon Ratchathani,15.2448453,104.8472995,ChIJPfTstdSHFjERS1XPOqy3u0g
TH,Udon Thani,TH-41,Thailand,"Udon Thani, Thailand",Udon Thani,17.3646969,102.8158924,ChIJo3IV6EF2IzERFx9s_hptpFs
TH,Uthai Thani,TH-61,Thailand,"Uthai Thani, Thailand",Uthai Thani,15.3835001,100.0245527,ChIJrXXdW3g84TARsH4qR-18t3Y
TH,Uttaradit,TH-53,Thailand,"Uttaradit, Thailand",Uttaradit,17.6200886,100.0992942,ChIJnaS9Gk-r2DAR0EqK-sVGAwE
TH,Yala,TH-95,Thailand,"Yala, Thailand",Yala,6.5411018,101.2804075,ChIJJz8eSSF0szERBFTyFL0jAiY
TJ,Dushanbe,TJ-DU,Tajikistan,"Dushanbe, Tajikistan",Districts of Republican Subordination,38.5597722,68.7870384,ChIJm_h70m_RtTgRRP2h3o03-d0
TJ,Khatlon,TJ-KT,Tajikistan,"Khatlon, Tajikistan",Khatlon Province,37.9113562,69.097023,ChIJpbCSOGI2yDgRmsCy4JYSptE
TJ,Kuhistoni Badakhshon,TJ-GB,Tajikistan,"Kuhistoni Badakhshon, Tajikistan",Gorno-Badakhshan Autonomous Province,38.412732,73.087749,ChIJhyDtakFSwDgRr4eMdSgl_2I
TJ,Nohiyahoi Tobei Jumhuri,TJ-RA,Tajikistan,"Nohiyahoi Tobei Jumhuri, Tajikistan",Districts of Republican Subordination,39.0857902,70.2408325,ChIJgUr_0opdtDgR-m0960llG_0
TJ,Sughd,TJ-SU,Tajikistan,"Sughd, Tajikistan",Sughd Province,39.5155326,69.097023,ChIJU4p5pmR8sDgR0JdGbXBxSus
TL,Ainaro,TL-AN,Timor-Leste,"Ainaro, Timor-Leste",Ainaro,-8.9965182,125.5083136,ChIJl4SF1PZA_iwRWKDb09AtsO8
TL,Cova Lima,TL-CO,Timor-Leste,"Cova Lima, Timor-Leste",Cova-Lima,-9.2650375,125.2587964,ChIJ05oz5G9U_iwRGbg_D9WZjOs
TL,Dili,TL-DI,Timor-Leste,"Dili, Timor-Leste",Dili,-8.5568557,125.5603143,ChIJFYEoMg3nAS0R2RJpVOlunT0
TM,Ahal,TM-A,Turkmenistan,"Ahal, Turkmenistan",Ahal,38.6399398,59.4720904,ChIJEX3vZloKZT8RLueEJqTQ7pU
TM,Balkan,TM-B,Turkmenistan,"Balkan, Turkmenistan",Balkan,40.9468884,54.4952433,ChIJaeolWIv_KkARdJtx7a_WlxM
TM,Dasoguz,TM-D,Turkmenistan,"Dasoguz, Turkmenistan",Daşoguz Region,41.8368737,59.9651904,ChIJdSRNJpZo3kERGKLHNe_GFIM
TM,Lebap,TM-L,Turkmenistan,"Lebap, Turkmenistan",Lebap,38.1272462,64.7162415,ChIJ-z2ejiPgRD8R8ynVfO4H4gs
TM,Mary,TM-M,Turkmenistan,"Mary, Turkmenistan",Mary,37.6092461,61.8643252,ChIJt4hgKiSOQT8Rw5qCF8eRX5Q
TN,Beja,TN-31,Tunisia,"Beja, Tunisia",Beja,36.7333193,9.1843676,ChIJNVvRc4BY-xIRsnjx0Pnx5mc
TN,Ben Arous,TN-13,Tunisia,"Ben Arous, Tunisia",Ben Arous,36.7435003,10.2319757,ChIJCUE_I29J_RIRe2nMDCuC_Ts
TN,Bizerte,TN-23,Tunisia,"Bizerte, Tunisia",Bizerte,37.2767579,9.8641609,ChIJE18Qsk0e4xIRnsYJBqBhQ_Q
TN,Gabes,TN-81,Tunisia,"Gabes, Tunisia",Gabes,33.888077,10.0975221,ChIJN9J7SMVvVRIRhnpU25vggEk
TN,Gafsa,TN-71,Tunisia,"Gafsa, Tunisia",Gafsa,34.4311398,8.7756556,ChIJH5B2VPqW-BIR1XWJK3MINoc
TN,Jendouba,TN-32,Tunisia,"Jendouba, Tunisia",Jendouba,36.5072263,8.7756556,ChIJ_5sJo04S-xIR2kIz-TdP72s
TN,Kairouan,TN-41,Tunisia,"Kairouan, Tunisia",Kairouan,35.6711663,10.1005469,ChIJeT8wMUXF_RIRXlWOp8zKpLs
TN,Kasserine,TN-42,Tunisia,"Kasserine, Tunisia",Kasserine,35.0809148,8.6600586,ChIJO9NPd_0U-RIRP2XzBsF0UWk
TN,Kebili,TN-73,Tunisia,"Kebili, Tunisia",Kebili,33.7071551,8.9714623,ChIJWWPMG1RuVhIRgQv9vKaW_Hk
TN,L'Ariana,TN-12,Tunisia,"L'Ariana, Tunisia",Ariana,36.8665367,10.1647233,ChIJ8xtHMU7L4hIRmCGEzvtevGU
TN,La Manouba,TN-14,Tunisia,"La Manouba, Tunisia",Tunis,36.8093284,10.0863269,ChIJUbaXaWoy_RIRh1S_OLlJGa4
TN,Le Kef,TN-33,Tunisia,"Le Kef, Tunisia",Kef,36.1679648,8.7095789,ChIJFwi2u0ik-xIRv-tdSwnMDdI
TN,Mahdia,TN-53,Tunisia,"Mahdia, Tunisia",Mahdia,35.5024461,11.045721,ChIJ-WxsGPUjAhMRu6X_TXN7X2c
TN,Medenine,TN-82,Tunisia,"Medenine, Tunisia",Medenine,33.3399221,10.4958678,ChIJR1FzZijWVBIRQDx4XiHfhfA
TN,Monastir,TN-52,Tunisia,"Monastir, Tunisia",Monastir,35.7642515,10.8112885,ChIJWU90HbYSAhMR70A-HT50hPI
TN,Nabeul,TN-21,Tunisia,"Nabeul, Tunisia",Nabeul,36.4512893,10.7356634,ChIJ09O975WYAhMR_uScVtFgXS4
TN,Sfax,TN-61,Tunisia,"Sfax, Tunisia",Sfax,34.739822,10.7600196,ChIJlcaGFNosABMRb85QLKbg3yI
TN,Sidi Bouzid,TN-43,Tunisia,"Sidi Bouzid, Tunisia",Sidi Bou Zid,35.0354386,9.4839392,ChIJ_WcXtkDD_hIRjFfU3mkBYMw
TN,Siliana,TN-34,Tunisia,"Siliana, Tunisia",Siliana,36.0887208,9.3645335,ChIJf-E3h0pl_BIR7yNezPs9U90
TN,Sousse,TN-51,Tunisia,"Sousse, Tunisia",Sousse,35.8245029,10.634584,ChIJDdHJmnV1AhMRfe8saBU5jmk
TN,Tataouine,TN-83,Tunisia,"Tataouine, Tunisia",Tataouine,32.9210902,10.4508956,ChIJcyjpa1m3VBIRLXat1BH4TNk
TN,Tozeur,TN-72,Tunisia,"Tozeur, Tunisia",Tozeur,33.918534,8.1229329,ChIJTRM9MSjAVxIRA4KlJn_CSAw
TN,Tunis,TN-11,Tunisia,"Tunis, Tunisia",Tunis,36.8064948,10.1815316,ChIJQ_V-Xn8z_RIRdQJKcU6ScdY
TN,Zaghouan,TN-22,Tunisia,"Zaghouan, Tunisia",Zaghouan,36.4091188,10.1423172,ChIJzYKjXgwR_RIRJ79QgfGH8RY
TR,Adana,TR-01,Turkey,"Adana, Turkey",Adana,36.9914194,35.3308285,ChIJk3GcpziPKBURBuoLWNh0FtY
TR,Adiyaman,TR-02,Turkey,"Adiyaman, Turkey",Adıyaman,37.76365,38.2772592,ChIJq7Gl2ogTMxURflRfTG5ZsQ0
TR,Afyonkarahisar,TR-03,Turkey,"Afyonkarahisar, Turkey",Afyonkarahisar,38.7568852,30.5387038,ChIJW9jsFX49zxQRFkvamvsByfA
TR,Agri,TR-04,Turkey,"Agri, Turkey",Ağrı,39.719074,43.050591,ChIJTUznVt6DbEARMvMe8nj87sg
TR,Aksaray,TR-68,Turkey,"Aksaray, Turkey",Aksaray,38.368626,34.0297,ChIJfwuLGuVw1hQRvbAkiJ51IeY
TR,Amasya,TR-05,Turkey,"Amasya, Turkey",Amasya,40.656455,35.837347,ChIJc5e9fE9uh0ARzy2ZpiT8Fhk
TR,Ankara,TR-06,Turkey,"Ankara, Turkey",Ankara,39.9333635,32.8597419,ChIJsS1zINVH0xQRjSuEwLBX3As
TR,Antalya,TR-07,Turkey,"Antalya, Turkey",Antalya,36.8968908,30.7133233,ChIJwa2t3a6awxQRMy7j-XOfxpU
TR,Ardahan,TR-75,Turkey,"Ardahan, Turkey",Ardahan,41.11295,42.70228,ChIJL3PNM_4uaEARpZEWesMWcTA
TR,Artvin,TR-08,Turkey,"Artvin, Turkey",Artvin,41.180937,41.820819,ChIJJfuChi12aEARTAYe3vE_DiU
TR,Aydin,TR-09,Turkey,"Aydin, Turkey",Aydın,37.8380162,27.8455601,ChIJL-3cJ2YruRQRLjI7yxsvocw
TR,Balikesir,TR-10,Turkey,"Balikesir, Turkey",Balıkesir,39.6532976,27.8903423,ChIJ1za7izsAtxQRaur0-EkJbuo
TR,Bartin,TR-74,Turkey,"Bartin, Turkey",Bartın,41.637602,32.333811,ChIJTfuoXjNym0ARr32x03SgIHg
TR,Batman,TR-72,Turkey,"Batman, Turkey",Batman,37.8895167,41.1292832,ChIJ0wpjbvxGC0ARLhZh_uJSuo8
TR,Bayburt,TR-69,Turkey,"Bayburt, Turkey",Bayburt,40.26032,40.228048,ChIJec7pdaiHb0ARP1qTZOYy79g
TR,Bilecik,TR-11,Turkey,"Bilecik, Turkey",Bilecik,40.142573,29.97933,ChIJf7gS0fmPyxQRHyPJFrAEArw
TR,Bingol,TR-12,Turkey,"Bingol, Turkey",Bingöl,38.885464,40.496625,ChIJnerBiZPPc0ARz_e1sILJ8hQ
TR,Bitlis,TR-13,Turkey,"Bitlis, Turkey",Bitlis,38.400569,42.1095019,ChIJTQlAuA0kDUARv-QPmw-xYP0
TR,Bolu,TR-14,Turkey,"Bolu, Turkey",Bolu,40.732541,31.608209,ChIJ0QaE3BY_nUAR6YJLtTo2zIM
TR,Burdur,TR-15,Turkey,"Burdur, Turkey",Burdur,37.718336,30.282333,ChIJ3SsFOBAsxBQRi585F-77M38
TR,Bursa,TR-16,Turkey,"Bursa, Turkey",Bursa,40.1885281,29.0609636,ChIJlVbU2IIVyhQRkjOX_FUFoGE
TR,Canakkale,TR-17,Turkey,"Canakkale, Turkey",Çanakkale,40.14672,26.408587,ChIJPy9KIdipsRQRfy_iAzfr64w
TR,Cankiri,TR-18,Turkey,"Cankiri, Turkey",Çankırı,40.600207,33.616223,ChIJv1KfKm_Dg0AROt2UzWYd-fU
TR,Corum,TR-19,Turkey,"Corum, Turkey",Çorum,40.5499256,34.9537242,ChIJcas1Gp8qh0AR1figAs9DSaM
TR,Denizli,TR-20,Turkey,"Denizli, Turkey",Denizli,37.7830159,29.0963328,ChIJaWo6NbE_xxQRrmgg5v5jMy4
TR,Diyarbakir,TR-21,Turkey,"Diyarbakir, Turkey",Diyarbakır,37.9249733,40.2109826,ChIJa8S6CqgfdUARLIUQkycMB1M
TR,Duzce,TR-81,Turkey,"Duzce, Turkey",Düzce,40.83872,31.162609,ChIJIdQ2ZRugnUAR1_iMViKm0OE
TR,Edirne,TR-22,Turkey,"Edirne, Turkey",Edirne,41.6771297,26.5557145,ChIJ4QRjoncvsxQRvDAcQ8rAz6A
TR,Elazig,TR-23,Turkey,"Elazig, Turkey",Elazığ,38.674816,39.222515,ChIJl_bqdmzAdkAROS89ihG02hI
TR,Erzincan,TR-24,Turkey,"Erzincan, Turkey",Erzincan,39.746797,39.491124,ChIJ6x1TAMkMcEARqecCE27euB8
TR,Erzurum,TR-25,Turkey,"Erzurum, Turkey",Erzurum,39.9054993,41.2658236,ChIJ8ZTrpShfbkARhvu7atU_DgE
TR,Eskisehir,TR-26,Turkey,"Eskisehir, Turkey",Eskişehir,39.7667061,30.5256311,ChIJXw4MIgg-zBQRCJoEOFk5ibw
TR,Gaziantep,TR-27,Turkey,"Gaziantep, Turkey",Gaziantep,37.065953,37.37811,ChIJL4zx97TmMRUR0KprETWLLsA
TR,Giresun,TR-28,Turkey,"Giresun, Turkey",Giresun,40.917532,38.392653,ChIJt3kamWtsY0ARXxvjW9_yCSQ
TR,Gumushane,TR-29,Turkey,"Gumushane, Turkey",Gümüşhane,40.460825,39.480321,ChIJWdgEzuAbZUAR2JH5cwAR00M
TR,Hakkari,TR-30,Turkey,"Hakkari, Turkey",Hakkari,37.577427,43.736782,ChIJ2YgEoTkAD0ARFY4hBArBe20
TR,Hatay,TR-31,Turkey,"Hatay, Turkey",Hatay,36.4018488,36.3498097,ChIJK2XOdBfzJRUR0x4NBmIp45s
TR,Igdir,TR-76,Turkey,"Igdir, Turkey",Iğdır,39.9200596,44.0436151,ChIJ9Qkrntkga0ARNDALU-jUFpA
